udi,type,rotational_speed_rpm,torque_nm,tool_wear_min,diff_temperature_k
249,L,1362,56.8,216,10.300000000000011
6079,L,1339,59.1,203,9.899999999999977
243,L,1348,58.8,202,10.199999999999989
9831,L,1337,56.1,206,11.0
1335,L,1365,49.1,226,11.399999999999977
1163,L,1400,57.1,202,10.900000000000034
1162,L,1316,61.2,200,10.800000000000011
4815,L,1401,53.0,208,8.400000000000034
8847,M,1325,62.4,204,11.400000000000034
5142,L,1509,35.0,205,9.300000000000011
7088,L,1648,30.5,217,9.699999999999989
1510,L,1429,37.7,220,10.5
4647,L,1497,46.0,234,8.099999999999966
8358,L,1385,46.3,203,11.0
1088,H,1549,35.8,206,10.900000000000034
6760,L,1441,44.3,208,9.300000000000011
1683,H,1604,36.1,225,9.5
2865,H,1380,47.6,246,8.799999999999955
1997,M,1416,38.2,198,9.600000000000023
5310,M,1422,48.0,215,9.300000000000011
3866,H,1629,34.4,228,8.899999999999977
5402,M,1454,54.8,253,9.699999999999989
6420,H,1394,46.7,210,9.599999999999966
1303,L,1505,45.7,144,11.199999999999989
5554,L,1306,59.7,172,9.399999999999977
6961,L,1413,52.0,91,10.300000000000011
6914,L,1481,38.5,181,10.399999999999977
5510,L,1509,36.5,52,9.399999999999977
3066,M,1687,27.7,95,9.099999999999966
